entity,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,net,is_product_revenue,is_intra_group
Display Technologies,INV-2016/0001,2016-07-12,2016,,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1092.0,1,1
Display Technologies,INV-0001,2016-08-19,2016,DT-DYN-2S-450,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4617.6,1,0
Display Technologies,INV-0002,2016-08-19,2016,,1,Reference AV,Reference AV,Paid,Other Revenue,Other Revenue,280.0,0,0
Display Technologies,INV-0003,2016-09-17,2016,DT-CNTP-390,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1326.0,1,1
Display Technologies,INV-0004,2016-10-22,2016,DT-DYN-2S-420,1,Sphere Custom Design,Sphere Custom Design,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,5460.0,1,0
Display Technologies,INV-0005,2016-10-27,2016,DT-FRNT-330,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1092.0,1,1
Display Technologies,INV-0005,2016-10-27,2016,,6,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Other Revenue,Other Revenue,120.0,0,1
Display Technologies,INV-0006,2016-11-22,2016,DT-FRNT-330,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1092.0,1,0
Display Technologies,INV-0007,2016-11-25,2016,DT-FRNT-240,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,741.0,1,0
Display Technologies,INV-0007,2016-11-25,2016,,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,-741.0,1,0
Display Technologies,INV-0008,2016-11-28,2016,DT-DYN-2S-330,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4290.0,1,0
Display Technologies,INV-0009,2016-11-28,2016,DT-FRNT-390,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1404.0,1,0
Display Technologies,INV-0010,2016-11-28,2016,DT-FRNT-240,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,741.0,1,0
Display Technologies,INV-0011,2016-11-30,2016,DT-FRNT-300,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,0
Display Technologies,INV-0012,2016-11-30,2016,DT-DYN-2S-360,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4680.0,1,0
Display Technologies,INV-0013,2016-12-12,2016,,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Other Revenue,Other Revenue,208.33,0,1
Display Technologies,INV-0015,2017-01-05,2017,DT-DYN-2TB-300,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,3900.0,1,0
Display Technologies,INV-0016,2017-01-05,2017,DT-FRNT-300,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,0
Display Technologies,INV-0017,2017-01-05,2017,,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Other Revenue,Other Revenue,2500.0,0,1
Display Technologies,INV-0018,2017-01-10,2017,DT-FRNT-510,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,2262.0,1,0
Display Technologies,INV-0018,2017-01-10,2017,,0,Meridian America Inc.,Meridian America Inc.,Paid,,,0.0,1,0
Display Technologies,INV-0019,2017-01-11,2017,DT-DYN-2TB-360,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,3599.86,1,1
Display Technologies,INV-0020,2017-01-13,2017,DT-FRNT-240,1,Deco 2000 Co. Ltd.,Deco 2000 Co. Ltd.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,741.0,1,0
Display Technologies,INV-0020,2017-01-13,2017,,1,Deco 2000 Co. Ltd.,Deco 2000 Co. Ltd.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,-78.0,1,0
Display Technologies,INV-0022,2017-01-25,2017,,1,Barco Fredrikstad AS,Barco Fredrikstad AS,Paid,Other Revenue,Other Revenue,3000.0,0,0
Display Technologies,INV-0023,2017-01-30,2017,DT-DYN-2S-420,1,AV Nirvana India,AV Nirvana India,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4368.0,1,0
Display Technologies,INV-0023,2017-01-30,2017,DT-DYN-AMO-420,1,AV Nirvana India,AV Nirvana India,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,2184.0,1,0
Display Technologies,INV-0023,2017-01-30,2017,,1,AV Nirvana India,AV Nirvana India,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,-994.5,1,0
Display Technologies,INV-0024,2017-01-30,2017,DT-DYN-2S-360,1,Soundroom Lifestyle Technologies Pvt Ltd,Soundroom Lifestyle Technologies Pvt Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4212.0,1,0
Display Technologies,INV-0024,2017-01-30,2017,DT-DYN-AMO-360,1,Soundroom Lifestyle Technologies Pvt Ltd,Soundroom Lifestyle Technologies Pvt Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,2106.0,1,0
Display Technologies,INV-0025,2017-01-30,2017,,1,Tech One Enterprise,Tech One Enterprise,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,7020.0,1,0
Display Technologies,INV-0027,2017-02-16,2017,DT-DYN-4-510,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,8580.0,1,0
Display Technologies,INV-0028,2017-02-20,2017,DT-DYN-2S-420,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,5460.0,1,0
Display Technologies,INV-0029,2017-02-20,2017,DT-DYN-2TB-330,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,3432.0,1,0
Display Technologies,INV-0029,2017-02-20,2017,,0,Meridian Audio Ltd,Meridian Audio Ltd,Paid,,,0.0,1,0
Display Technologies,INV-0030,2017-02-20,2017,DT-DYN-2TB-330,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,3861.0,1,0
Display Technologies,INV-0030,2017-02-20,2017,,0,Meridian Audio Ltd,Meridian Audio Ltd,Paid,,,0.0,1,0
Display Technologies,INV-0031,2017-02-21,2017,DT-FRNT-300,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,0
Display Technologies,INV-0032,2017-02-21,2017,DT-FRNT-330,1,Deco 2000 Co. Ltd.,Deco 2000 Co. Ltd.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1092.0,1,0
Display Technologies,INV-0033,2017-02-28,2017,DT-DYN-2S-330,1,Genesis Home Technologies SL,Genesis Home Technologies SL,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,3432.0,1,0
Display Technologies,INV-0033,2017-02-28,2017,DT-DYN-AMO-330,1,Genesis Home Technologies SL,Genesis Home Technologies SL,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,1716.0,1,0
Display Technologies,INV-0033,2017-02-28,2017,,0,Genesis Home Technologies SL,Genesis Home Technologies SL,Paid,,,0.0,1,0
Display Technologies,INV-0034,2017-03-08,2017,DT-FRNT-300,1,Special Elektronik,Special Elektronik,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,748.8,1,0
Display Technologies,INV-0034,2017-03-08,2017,,1,Special Elektronik,Special Elektronik,Paid,Other Revenue,Other Revenue,234.0,0,0
Display Technologies,INV-0034,2017-03-08,2017,,1,Special Elektronik,Special Elektronik,Paid,Other Revenue,Other Revenue,245.0,0,0
Display Technologies,INV-0035,2017-03-13,2017,,1,Genesis Home Technologies SL,Genesis Home Technologies SL,Paid,Other Revenue,Other Revenue,800.0,0,0
Display Technologies,INV-0036,2017-03-13,2017,DT-DYN-2TB-420,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,5460.0,1,0
Display Technologies,INV-0037,2017-04-09,2017,DT-FRNT-510,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,2262.0,1,1
Display Technologies,INV-0038,2017-04-09,2017,,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Other Revenue,Other Revenue,975.0,0,1
Display Technologies,INV-0039,2017-04-13,2017,DT-FRNT-270,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,819.0,1,0
Display Technologies,INV-0040,2017-04-18,2017,DT-CNTP-330,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1014.0,1,0
Display Technologies,INV-0041,2017-04-23,2017,DT-DYN-AM-420,1,Special Elektronik,Special Elektronik,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,3432.0,1,0
Display Technologies,INV-0041,2017-04-23,2017,,1,Special Elektronik,Special Elektronik,Paid,Other Revenue,Other Revenue,525.0,0,0
Display Technologies,INV-0042,2017-04-26,2017,DT-DYN-2S-360,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4680.0,1,0
Display Technologies,INV-0043,2017-04-28,2017,DT-FRNT-240,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,741.0,1,0
Display Technologies,INV-0044,2017-05-05,2017,DT-FRNT-450,2,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,3432.0,1,0
Display Technologies,INV-0045,2017-05-16,2017,DT-FRNT-300,2,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1872.0,1,0
Display Technologies,INV-0046,2017-05-28,2017,DT-DYN-2S-240,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,3120.0,1,0
Display Technologies,INV-0047,2017-06-15,2017,,1,Meridian America Inc.,Meridian America Inc.,Paid,Other Revenue,Other Revenue,1000.0,0,0
Display Technologies,INV-0047,2017-06-15,2017,,0,Meridian America Inc.,Meridian America Inc.,Paid,,,0.0,1,0
Display Technologies,INV-0048,2017-06-26,2017,DT-DYN-2S-420,1,LYS STYRING DATA AS,LYS STYRING DATA AS,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,6720.0,1,0
Display Technologies,INV-0048,2017-06-26,2017,DT-DYN-AMO-420,1,LYS STYRING DATA AS,LYS STYRING DATA AS,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,3360.0,1,0
Display Technologies,INV-0049,2017-06-27,2017,,10,Meridian America Inc.,Meridian America Inc.,Paid,Other Revenue,Other Revenue,170.0,0,0
Display Technologies,INV-0050,2017-07-04,2017,DT-DYN-4-360,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,6630.0,1,1
Display Technologies,INV-0050,2017-07-04,2017,,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Other Revenue,Other Revenue,1657.5,0,1
Display Technologies,INV-0051,2017-07-05,2017,DT-FRNT-300,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,0
Display Technologies,INV-0052,2017-07-05,2017,DT-FRNT-270,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,819.0,1,0
Display Technologies,INV-0053,2017-07-05,2017,DT-VMM-DWN,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,975.0,1,1
Display Technologies,INV-0054,2017-07-05,2017,DT-DYN-2S-330,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,,,0.0,1,0
Display Technologies,INV-0054,2017-07-05,2017,,0,Meridian Audio Ltd,Meridian Audio Ltd,Paid,,,0.0,1,0
Display Technologies,INV-0055,2017-07-05,2017,,2,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Other Revenue,Other Revenue,100.0,0,1
Display Technologies,INV-0057,2017-07-08,2017,,1,concept Hi Fi,concept Hi Fi,Paid,Other Revenue,Other Revenue,1560.0,0,0
Display Technologies,INV-0058,2017-07-13,2017,DT-CNTP-390,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1326.0,1,0
Display Technologies,INV-0059,2017-07-13,2017,DT-VMM-RE-UP,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,975.0,1,0
Display Technologies,INV-0061,2017-07-23,2017,DT-FRNT-330,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1092.0,1,0
Display Technologies,INV-0062,2017-07-23,2017,DT-FRNT-270,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,819.0,1,0
Display Technologies,INV-0063,2017-07-23,2017,DT-FRNT-360,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1248.0,1,0
Display Technologies,INV-0064,2017-08-02,2017,,1,Cinema Acoustic Treatment Systems Ltd,Cinema Acoustic Treatment Systems Ltd,Paid,Other Revenue,Other Revenue,2800.0,0,0
Display Technologies,INV-0065,2017-08-08,2017,DT-FRNT-330,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1092.0,1,0
Display Technologies,INV-0066,2017-08-08,2017,DT-FRNT-270,1,Sphere Custom Design,Sphere Custom Design,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,819.0,1,0
Display Technologies,INV-0067,2017-08-08,2017,DT-FRNT-270,1,Sphere Custom Design,Sphere Custom Design,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,819.0,1,0
Display Technologies,INV-0068,2017-08-08,2017,DT-CNTP-300,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,858.0,1,0
Display Technologies,INV-0069,2017-08-08,2017,DT-FRNT-270,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,819.0,1,1
Display Technologies,INV-0070,2017-08-08,2017,DT-FRNT-360,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1248.0,1,1
Display Technologies,INV-0071,2017-08-08,2017,DT-VMM-UP,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,975.0,1,1
Display Technologies,INV-0073,2017-08-30,2017,DT-CNTP-270,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,666.9,1,1
Display Technologies,INV-0072,2017-08-31,2017,DT-DYN-2S-450,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,5850.0,1,0
Display Technologies,INV-0074,2017-09-14,2017,DT-DYN-2S-360,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4680.0,1,1
Display Technologies,INV-0075,2017-09-21,2017,DT-DYN-2S-390,1,Hausba Smarthomes,Hausba Smarthomes,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,5070.0,1,0
Display Technologies,INV-0077,2017-09-28,2017,DT-FRNT-330,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1092.0,1,1
Display Technologies,INV-0078,2017-09-28,2017,DT-DYN-AM-300,1,AV Nirvana India,AV Nirvana India,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,2000.0,1,0
Display Technologies,INV-0079,2017-09-28,2017,,1,AV Nirvana India,AV Nirvana India,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,1500.0,1,0
Display Technologies,INV-0080,2017-09-28,2017,,1,AV Nirvana India,AV Nirvana India,Paid,Other Revenue,Other Revenue,857.5,0,0
Display Technologies,INV-0082,2017-09-29,2017,DT-FRNT-300,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,842.4,1,1
Display Technologies,INV-0083,2017-10-02,2017,,5,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,800.0,1,0
Display Technologies,INV-0083,2017-10-02,2017,,4,Meridian America Inc.,Meridian America Inc.,Paid,,,0.0,1,0
Display Technologies,INV-0084,2017-10-02,2017,DT-CNTP-390,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1326.0,1,0
Display Technologies,INV-0085,2017-10-10,2017,DT-VMM-UP,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,780.0,1,0
Display Technologies,INV-0085,2017-10-10,2017,DT-FRNT-330,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,873.6,1,0
Display Technologies,INV-0085,2017-10-10,2017,DT-FRNT-240,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,592.8,1,0
Display Technologies,INV-0085,2017-10-10,2017,,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Other Screens,Other Screens,600.0,1,0
Display Technologies,INV-0086,2017-10-16,2017,DT-DYN-2S-360,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4212.0,1,1
Display Technologies,INV-0088,2017-10-16,2017,DT-FRNT-300,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,1
Display Technologies,INV-0087,2017-10-18,2017,DT-FRNT-300,1,Special Elektronik,Special Elektronik,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,0
Display Technologies,INV-0089,2017-10-20,2017,,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Image Surfaces,Image Surfaces,148.2,1,1
Display Technologies,INV-0090,2017-10-20,2017,,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Mechanics,Mechanics,585.0,1,1
Display Technologies,INV-0091,2017-10-20,2017,DT-PHG-1,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Port Hole Glass,Port Hole Glass,975.0,1,1
Display Technologies,INV-0092,2017-10-20,2017,DT-FRNT-420,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1560.0,1,0
Display Technologies,INV-0093,2017-10-25,2017,,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Other Revenue,Other Revenue,100.0,0,0
Display Technologies,INV-0093,2017-10-25,2017,,0,Meridian Audio Ltd,Meridian Audio Ltd,Paid,,,0.0,1,0
Display Technologies,INV-0094,2017-10-30,2017,DT-CNTP-450,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1638.0,1,0
Display Technologies,INV-0096,2017-10-30,2017,DT-FRNT-300,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,1
Display Technologies,CN-0108,2017-10-31,2017,DT-FRNT-300,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,-936.0,1,1
Display Technologies,INV-0095,2017-11-01,2017,DT-CNTP-300,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,858.0,1,0
Display Technologies,INV-0098,2017-11-01,2017,DT-FRNT-360,1,Deco 2000 Co. Ltd.,Deco 2000 Co. Ltd.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1248.0,1,0
Display Technologies,INV-0099,2017-11-01,2017,DT-FRNT-330,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1092.0,1,1
Display Technologies,INV-0100,2017-11-01,2017,DT-PHG-2,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Port Hole Glass,Port Hole Glass,1170.0,1,1
Display Technologies,INV-0101,2017-11-01,2017,DT-PHG-2,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Port Hole Glass,Port Hole Glass,1170.0,1,1
Display Technologies,INV-0102,2017-11-01,2017,DT-VMM-RE-UP,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,975.0,1,1
Display Technologies,INV-0103,2017-11-01,2017,DT-DYN-2S-420,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,5460.0,1,1
Display Technologies,INV-0104,2017-11-08,2017,DT-CNTP-360,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1170.0,1,0
Display Technologies,INV-0105,2017-11-08,2017,DT-CNTP-510,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,2184.0,1,0
Display Technologies,INV-0106,2017-11-08,2017,DT-FRNT-240,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,741.0,1,0
Display Technologies,INV-0107,2017-11-09,2017,DT-FRNT-360,1,Special Elektronik,Special Elektronik,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1248.0,1,0
Display Technologies,INV-0109,2017-11-17,2017,DT-VMM-UP,1,Genesis Home Technologies SL,Genesis Home Technologies SL,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,975.0,1,0
Display Technologies,INV-0110,2017-11-17,2017,DT-FRNT-300,1,Prime Solutions LLC,Prime Solutions LLC,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,0
Display Technologies,INV-0111,2017-11-22,2017,DT-FRNT-360,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,1248.0,1,0
Display Technologies,INV-0112,2017-11-26,2017,DT-FRNT-270,1,Special Elektronik,Special Elektronik,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,819.0,1,0
Display Technologies,INV-0116,2017-11-27,2017,DT-CNTP-300,1,Special Elektronik,Special Elektronik,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,858.0,1,0
Display Technologies,INV-0113,2017-11-28,2017,DT-DYN-2S-360,1,GR Media Solutions,GR Media Solutions,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4680.0,1,0
Display Technologies,INV-0114,2017-12-01,2017,,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Mechanics,Mechanics,585.0,1,0
Display Technologies,INV-0115,2017-12-01,2017,DT-FRNT-300,1,Meridian Audio Ltd,Meridian Audio Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,0
Display Technologies,INV-0117,2017-12-07,2017,DT-VMM-UP,1,Sphere Custom Design,Sphere Custom Design,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,975.0,1,0
Display Technologies,INV-0118,2017-12-07,2017,,0,Special Elektronik,Special Elektronik,Paid,,,0.0,1,0
Display Technologies,INV-0119,2017-12-07,2017,DT-DYN-2TB-360,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,4680.0,1,1
Display Technologies,INV-0120,2017-12-07,2017,DT-FRNT-300,1,Apex Tech Scotland Ltd,Apex Tech Scotland Ltd,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,936.0,1,1
Display Technologies,INV-0121,2017-12-11,2017,,50,Spirit Displays Limited,Spirit Displays Limited,Paid,Other Revenue,Other Revenue,350.0,0,0
Display Technologies,INV-0121,2017-12-11,2017,,1,Spirit Displays Limited,Spirit Displays Limited,Paid,Other Revenue,Other Revenue,7.5,0,0
Display Technologies,INV-0122,2017-12-11,2017,DT-FRNT-300,1,Special Elektronik,Special Elektronik,Paid,Sales - Non Motorised On Wall Screens,Non Motorised On Wall Screens,374.4,1,0
Display Technologies,INV-0122,2017-12-11,2017,,0,Special Elektronik,Special Elektronik,Paid,,,0.0,1,0
Display Technologies,INV-0122,2017-12-11,2017,,0,Special Elektronik,Special Elektronik,Paid,,,0.0,1,0
Display Technologies,INV-0124,2017-12-14,2017,DT-VMM-UP,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,975.0,1,0
Display Technologies,INV-0124,2017-12-14,2017,,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Mechanics,Mechanics,325.0,1,0
Display Technologies,INV-0125,2017-12-21,2017,DT-VMM-UP,1,Meridian America Inc.,Meridian America Inc.,Paid,Sales - Non Motorised Mount Solutions,Non Motorised Mount Solutions,975.0,1,0
Display Technologies,INV-0126,2018-01-10,2018,DT-DYN-2S-450,1,GR Media Solutions,GR Media Solutions,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,5850.0,1,0
Display Technologies,INV-0126,2018-01-10,2018,,1,GR Media Solutions,GR Media Solutions,Paid,Sales - Motorised On Wall Screens,Motorised On Wall Screens,-4680.0,1,0
