source_file,entity,entity_role,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,category,category_source,carried_brand,supply,net,is_product_revenue,is_intra_group,description,item_description
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/919,2015-11-24,2015,STH-SLR8G,6,AT&C Audio Technology & Communications Ltd,AT&C Audio Technology & Communications Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,3000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/919,2015-11-24,2015,STH-MBC-22,8,AT&C Audio Technology & Communications Ltd,AT&C Audio Technology & Communications Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/919,2015-11-24,2015,STH-LR6G,2,AT&C Audio Technology & Communications Ltd,AT&C Audio Technology & Communications Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/919,2015-11-24,2015,STH-LR6GS,1,AT&C Audio Technology & Communications Ltd,AT&C Audio Technology & Communications Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/919,2015-11-24,2015,STH-MBC-12,5,AT&C Audio Technology & Communications Ltd,AT&C Audio Technology & Communications Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,375.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/920,2015-12-01,2015,,1,Environ Audio Ltd,Environ Audio Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/921,2015-12-01,2015,BAR-ORI-HT-S-W,1,Avio Limited,Avio Limited,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,5103.99,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/921,2015-12-01,2015,,0,Avio Limited,Avio Limited,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/921,2015-12-01,2015,,0,Avio Limited,Avio Limited,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,BAR-ORI-CHT-S-B,1,Quest End Ltd,Quest End Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,5000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,BAR-ORI-CHT-LENS-WAZ,1,Quest End Ltd,Quest End Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,1000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,,2,Quest End Ltd,Quest End Ltd,Paid,Sales - OTHERS,OTHERS,Unclassified,unclassified,,unknown,400.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,ACU-A2002,1,Quest End Ltd,Quest End Ltd,Paid,Sales - ACURUS,ACURUS,Amplifiers,brand-map,Acurus,carried,1250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,ACU-ARM1,1,Quest End Ltd,Quest End Ltd,Paid,Sales - ACURUS,ACURUS,Amplifiers,brand-map,Acurus,carried,100.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,ACU-A2007,1,Quest End Ltd,Quest End Ltd,Paid,Sales - ACURUS,ACURUS,Amplifiers,brand-map,Acurus,carried,2125.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,ACU-ARM2,1,Quest End Ltd,Quest End Ltd,Paid,Sales - ACURUS,ACURUS,Amplifiers,brand-map,Acurus,carried,125.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,ACU-ACT4,1,Quest End Ltd,Quest End Ltd,Paid,Sales - ACURUS,ACURUS,Amplifiers,brand-map,Acurus,carried,3750.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/924,2015-12-01,2015,ACU-ARM4,1,Quest End Ltd,Quest End Ltd,Paid,Sales - ACURUS,ACURUS,Amplifiers,brand-map,Acurus,carried,125.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/925,2015-12-01,2015,STH-BX-12,1,Smart AVS Ltd,Smart AVS Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,75.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/925,2015-12-01,2015,STH-LR6G,2,Smart AVS Ltd,Smart AVS Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/925,2015-12-01,2015,STH-B22G,1,Smart AVS Ltd,Smart AVS Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/937,2015-12-01,2015,BAR-ORI-CHT-B,1,Sinemas Ltd,Sinemas Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,4375.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/937,2015-12-01,2015,BAR-ORI-LENS-CWAZ,1,Sinemas Ltd,Sinemas Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,875.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/937,2015-12-01,2015,BAR-ORI-EX-B,1,Sinemas Ltd,Sinemas Ltd,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/926,2015-12-02,2015,STH-MBC-12,8,Sound Environment,Sound Environment,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/926,2015-12-02,2015,STH-MBC-22,2,Sound Environment,Sound Environment,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,150.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/927,2015-12-02,2015,,4,Sound Environment,Sound Environment,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,2000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/927,2015-12-02,2015,,1,Sound Environment,Sound Environment,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/928,2015-12-04,2015,STH-LR6G,2,Audio Logic Ltd,Audio Logic Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/922,2015-12-07,2015,STH-LR8G,2,AT&C Professional Systems Ltd,AT&C Professional Systems Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1200.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/923,2015-12-07,2015,STH-LR8G,2,AT&C Professional Systems Ltd,AT&C Professional Systems Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1200.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/923,2015-12-07,2015,STH-SLR8G,1,AT&C Professional Systems Ltd,AT&C Professional Systems Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/923,2015-12-07,2015,STH-MBC-22,5,AT&C Professional Systems Ltd,AT&C Professional Systems Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,375.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/931,2015-12-07,2015,STH-MBC-22,5,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,375.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/932,2015-12-07,2015,STH-MBC-30,7,Cornflake Ltd.,Cornflake Ltd.,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,525.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/930,2015-12-08,2015,CATS-Pack,1,HiFi Cinema Ltd,HiFi Cinema Ltd,Paid,Sales - CATS,CATS,Acoustic treatment,brand-map,,own-made,240.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/933,2015-12-08,2015,STH-PS-22,3,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,225.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2015/935,2015-12-11,2015,CVS-LAMP-2013,1,Smartcomm Ltd,Smartcomm Ltd,Paid,Sales - CINEVERSUM,CINEVERSUM,Projectors,brand-map,CineVersum,carried,280.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/938,2016-01-06,2016,,1,Fulford Farm,Fulford Farm,Paid,Sales - SERVICES,SERVICES,Services,brand-map,,services,4500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/939,2016-01-06,2016,,1,Fulford Farm,Fulford Farm,Paid,Sales - DPI,DPI,Projectors,brand-map,Digital Projection,carried,1500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/940,2016-01-12,2016,STH-LR8G,7,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,4200.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/940,2016-01-12,2016,STH-SLR8G,3,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/941,2016-01-21,2016,STH-LR3G,2,Complete Integration Company Ltd,Complete Integration Company Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,2000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/941,2016-01-21,2016,STH-LR3GS,1,Complete Integration Company Ltd,Complete Integration Company Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/941,2016-01-21,2016,STH-LR6G,1,Complete Integration Company Ltd,Complete Integration Company Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/941,2016-01-21,2016,STH-B22G,1,Complete Integration Company Ltd,Complete Integration Company Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/945,2016-01-31,2016,STH-LR6G,2,AW James Ltd,AW James Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/945,2016-01-31,2016,STH-LR6GS,1,AW James Ltd,AW James Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/947,2016-02-16,2016,STH-LR6GS,63,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,15750.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/947,2016-02-16,2016,STH-BX-12,63,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,4725.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/947,2016-02-16,2016,STH-PS-12,11,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,825.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/947,2016-02-16,2016,STH-LR3GS,4,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,2000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/947,2016-02-16,2016,STH-BX-30,4,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,300.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/947,2016-02-16,2016,STH-PS-30,1,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,75.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/947,2016-02-16,2016,,1,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,-11837.5,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/946,2016-02-17,2016,STH-LR8G,1,AT&C Audio Technology & Communications Ltd,AT&C Audio Technology & Communications Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/946,2016-02-17,2016,STH-MBC-22,2,AT&C Audio Technology & Communications Ltd,AT&C Audio Technology & Communications Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,150.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/949,2016-02-18,2016,STH-LR4G,1,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/949,2016-02-18,2016,STH-MBC-12,2,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,150.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/949,2016-02-18,2016,STH-MBC-22,2,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,150.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/951,2016-03-02,2016,CATS-FAB-INST,70,Cornflake Ltd.,Cornflake Ltd.,Paid,Sales - CATS,CATS,Acoustic treatment,brand-map,,own-made,2450.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/951,2016-03-02,2016,CATS-COM-S,70,Cornflake Ltd.,Cornflake Ltd.,Paid,Sales - CATS,CATS,Acoustic treatment,brand-map,,own-made,12250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/951,2016-03-02,2016,CATS-COM-INST,70,Cornflake Ltd.,Cornflake Ltd.,Paid,Sales - CATS,CATS,Acoustic treatment,brand-map,,own-made,2450.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/952,2016-03-03,2016,STH-LR6G,3,Emiror Research Limited,Emiror Research Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/953,2016-03-03,2016,STH-LR6GS,63,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,15750.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/953,2016-03-03,2016,STH-BX-12,63,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,4725.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/953,2016-03-03,2016,STH-PS-12,11,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,825.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/953,2016-03-03,2016,STH-LR3GS,4,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,2000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/953,2016-03-03,2016,STH-BX-30,4,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,300.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/953,2016-03-03,2016,STH-PS-30,1,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,75.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/953,2016-03-03,2016,,1,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,-11837.5,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/954,2016-03-03,2016,STH-LR6GS,1,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/954,2016-03-03,2016,STH-BX-12,1,proAV Ltd,proAV Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,75.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/955,2016-03-03,2016,STH-SRAY8B,1,Ashleigh Signs Ltd,Ashleigh Signs Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,800.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/955,2016-03-03,2016,STH-SA2400,1,Ashleigh Signs Ltd,Ashleigh Signs Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,750.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/952,2016-03-03,2016,STH-LR6GS,2,Emiror Research Limited,Emiror Research Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/948,2016-03-03,2016,BAR-OPT-LAMP,2,Smartcomm Ltd,Smartcomm Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,650.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/956,2016-03-04,2016,,1,Environ Audio Ltd,Environ Audio Ltd,Paid,Sales - OTHERS,OTHERS,Unclassified,unclassified,,unknown,14621.25,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/959,2016-03-08,2016,STH-SLR8G,3,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/959,2016-03-08,2016,STH-LR8G,1,What You See And Hear Limited,What You See And Hear Limited,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/960,2016-03-14,2016,STH-SA2400,2,Adept Integrated Systems,Adept Integrated Systems,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,1200.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/962,2016-04-01,2016,BAR-OPT-CHT-B,1,Perception AV Ltd,Perception AV Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,13000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/962,2016-04-01,2016,BAR-OPT-LENS-CUWAZ,1,Perception AV Ltd,Perception AV Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,2925.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/962,2016-04-01,2016,IMG-IM3-450,1,Perception AV Ltd,Perception AV Ltd,Paid,Sales - IMAGE,IMAGE,Projection screens,brand-map,Image,carried,9487.5,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/962,2016-04-01,2016,IMG-IM3-450-CUR,1,Perception AV Ltd,Perception AV Ltd,Paid,Sales - IMAGE,IMAGE,Projection screens,brand-map,Image,carried,2300.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/962,2016-04-01,2016,,1,Perception AV Ltd,Perception AV Ltd,Paid,,,Unclassified,unclassified,,unknown,0.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/963,2016-04-01,2016,STH-LR6G,1,The Smarter Home,The Smarter Home,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/963,2016-04-01,2016,STH-B22G,1,The Smarter Home,The Smarter Home,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,500.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/964,2016-04-05,2016,STH-LR8G,1,Sound Environment,Sound Environment,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,600.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/964,2016-04-05,2016,STH-MBC-22,1,Sound Environment,Sound Environment,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,75.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/961,2016-04-06,2016,BAR-OPT-LAMP,6,Smartcomm Ltd,Smartcomm Ltd,Paid,Sales - BARCO,BARCO,Projectors,brand-map,Barco,carried,1950.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/965,2016-04-07,2016,,1,Adept Integrated Systems,Adept Integrated Systems,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,2640.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/966,2016-04-07,2016,,1,Adept Integrated Systems,Adept Integrated Systems,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,2160.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/967,2016-04-11,2016,STH-LR6G,14,Marquee Installations Ltd,Marquee Installations Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,7000.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/967,2016-04-11,2016,STH-LR6GS,1,Marquee Installations Ltd,Marquee Installations Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/967,2016-04-11,2016,STH-MBC-12,30,Marquee Installations Ltd,Marquee Installations Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,2250.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/968,2016-04-18,2016,,1,Adept Integrated Systems,Adept Integrated Systems,Paid,Sales - DT SCREENS,DT SCREENS,Projection screens,brand-map,,own-made,1296.0,1,0,,
gtuk-invoice-lines.csv,GTUK / Apex Tech Scotland Ltd,UK distribution,INV-2016/969,2016-04-18,2016,STH-LR6G,4,Marquee Installations Ltd,Marquee Installations Ltd,Paid,Sales - STEALTH,STEALTH,Speakers,brand-map,Stealth Acoustics,carried,2000.0,1,0,,
