entity,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,net,is_product_revenue,is_intra_group
GTUK / Apex Tech Scotland Ltd,INV-2022/1805,2022-02-20,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,1766.4,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1805,2022-02-20,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,828.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1805,2022-02-20,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,2700.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1806,2022-02-20,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,6550.4,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1803,2022-02-20,2022,,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - CINEMA PARTNERS SERVICES,CINEMA PARTNERS SERVICES,2189.6,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1807,2022-02-24,2022,STH-LR6G,2,Fusion.One International Ltd,Fusion.One International Ltd,Paid,Sales - STEALTH,STEALTH,1300.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1808,2022-02-28,2022,STH-MBC-12,6,SmartHome Technology Limited,SmartHome Technology Limited,Paid,Sales - STEALTH,STEALTH,600.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1802,2022-03-01,2022,DT-PHG-2-C,2,Bam Construction,Bam Construction,Paid,Sales - DT SCREENS,DT SCREENS,11496.37,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1802,2022-03-01,2022,DT-PHG-2-C,2,Bam Construction,Bam Construction,Paid,Sales - DT SCREENS,DT SCREENS,21734.94,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1802,2022-03-01,2022,,0,Bam Construction,Bam Construction,Paid,,,0.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1797,2022-03-10,2022,,4,Tillman Domotics,Tillman Domotics,Paid,Sales - STEALTH,STEALTH,10400.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1797,2022-03-10,2022,,4,Tillman Domotics,Tillman Domotics,Paid,Sales - STEALTH,STEALTH,3800.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1797,2022-03-10,2022,,8,Tillman Domotics,Tillman Domotics,Paid,Sales - STEALTH,STEALTH,600.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1797,2022-03-10,2022,,8,Tillman Domotics,Tillman Domotics,Paid,Sales - STEALTH,STEALTH,600.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1809,2022-03-11,2022,,6,Audio Alpha Ltd,Audio Alpha Ltd,Paid,Sales - OTHERS,OTHERS,2700.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1810,2022-03-14,2022,BAR-LOK-CHT-B,1,Prestige Audio,Prestige Audio,Paid,Sales - BARCO,BARCO,33800.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1810,2022-03-14,2022,BAR-LOK-LENS-S,1,Prestige Audio,Prestige Audio,Paid,,,0.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1810,2022-03-14,2022,DT-PHG-2,1,Prestige Audio,Prestige Audio,Paid,Sales - DT SCREENS,DT SCREENS,1800.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1810,2022-03-14,2022,DT-DYN-2S-420,1,Prestige Audio,Prestige Audio,Paid,Sales - DT SCREENS,DT SCREENS,9180.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1810,2022-03-14,2022,DT-IS-ATP-420,1,Prestige Audio,Prestige Audio,Paid,Sales - DT SCREENS,DT SCREENS,570.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1811,2022-03-17,2022,,1,Wakefields,Wakefields,Paid,Sales - madVR,madVR,4875.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1812,2022-03-18,2022,DT-FRNT-300,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - DT SCREENS,DT SCREENS,1680.0,1,0
GTUK / Apex Tech Scotland Ltd,INV-2022/1812,2022-03-18,2022,DT-IS-IP-300,1,HiFi Corner (Edinburgh) Ltd,HiFi Corner (Edinburgh) Ltd,Paid,Sales - DT SCREENS,DT SCREENS,270.0,1,0
GTUK / Apex Tech Scotland Ltd,CN-2022/1814,2022-03-25,2022,DT-CNTP-510,-1,SURREY AV SOLUTIONS LTD,SURREY AV SOLUTIONS LTD,Paid,Sales - DT SCREENS,DT SCREENS,-3000.0,1,0
