entity,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,net,is_product_revenue,is_intra_group
Light Walls Ltd,PO-1134,2023-05-24,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,729.0,1,0
Light Walls Ltd,PO-1134,2023-05-24,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,111.3,1,0
Light Walls Ltd,PO-1145,2023-06-06,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Protopixel,Protopixel,1824.0,1,0
Light Walls Ltd,PO-1145,2023-06-06,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Protopixel,Protopixel,1939.2,1,0
Light Walls Ltd,PO-1145,2023-06-06,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,2106.0,1,0
Light Walls Ltd,PO-1145,2023-06-06,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,90.0,1,0
Light Walls Ltd,PO-1145,2023-06-06,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,288.0,1,0
Light Walls Ltd,PO-1145,2023-06-06,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,624.72,1,0
Light Walls Ltd,Miami Studio,2023-06-26,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,932.15,1,0
Light Walls Ltd,Miami Studio,2023-06-26,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,509.31,1,0
Light Walls Ltd,Miami Studio,2023-06-26,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,365.0,1,0
Light Walls Ltd,Miami Studio,2023-06-26,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,3375.0,1,0
Light Walls Ltd,PO-1233,2023-08-29,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Protopixel,Protopixel,1939.2,1,0
Light Walls Ltd,PO-1233,2023-08-29,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Protopixel,Protopixel,1824.0,1,0
Light Walls Ltd,PO-1233,2023-08-29,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,337.6,1,0
Light Walls Ltd,PO-1251,2023-09-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Protopixel,Protopixel,1939.2,1,0
Light Walls Ltd,PO-1251,2023-09-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,72.0,1,0
Light Walls Ltd,PO-1251,2023-09-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Protopixel,Protopixel,14592.0,1,0
Light Walls Ltd,PO-1251,2023-09-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Protopixel,Protopixel,288.0,1,0
Light Walls Ltd,PO-1251,2023-09-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,3888.0,1,0
Light Walls Ltd,PO-1251,2023-09-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,150.0,1,0
Light Walls Ltd,PO-1251,2023-09-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,2092.92,1,0
Light Walls Ltd,QU-LW-1053,2023-09-25,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,250.99,1,0
Light Walls Ltd,QU-LW-1053,2023-09-25,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,323.71,1,0
Light Walls Ltd,QU-LW-1053,2023-09-25,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,132.31,1,0
Light Walls Ltd,QU-LW-1053,2023-09-25,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,44.95,1,0
Light Walls Ltd,QU-LW-1053,2023-09-25,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,36.87,1,0
Light Walls Ltd,QU-LW-1054,2023-10-09,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,279.0,1,0
Light Walls Ltd,QU-LW-1054,2023-10-09,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,27.9,1,0
Light Walls Ltd,1284,2023-10-11,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,1080.0,1,0
Light Walls Ltd,1284,2023-10-11,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,108.0,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,1680.0,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,3078.0,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,1440.0,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,960.0,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,1939.2,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,3648.0,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,180.0,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,253.14,1,0
Light Walls Ltd,QU-LW-1052,2023-11-02,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,1317.0,1,0
Light Walls Ltd,PO-1331,2023-12-05,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,312.0,1,0
Light Walls Ltd,PO-1331,2023-12-05,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Protopixel,Protopixel,768.0,1,0
Light Walls Ltd,PO-1331,2023-12-05,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,108.0,1,0
Light Walls Ltd,QU-LW-1059,2023-12-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales - Light Walls,Light Walls,300.0,1,0
Light Walls Ltd,QU-LW-1059,2023-12-19,2023,,,Apex Technologies USA LLC,Apex Technologies USA,Receivable Invoice,Sales,Sales,30.0,1,0
Light Walls Ltd,Chalet M L3 Spot Lights,2021-03-29,2021,,,Chevalier,Chevalier,Receivable Invoice,Sales - Light Walls,Light Walls,20199.96,1,0
Light Walls Ltd,Chalet M L3 Spot Lights,2021-03-29,2021,,,Chevalier,Chevalier,Receivable Invoice,Sales - Protopixel,Protopixel,1547.62,1,0
Light Walls Ltd,Chalet M L3 Spot Lights,2021-03-29,2021,,,Chevalier,Chevalier,Receivable Invoice,Sales,Sales,504.88,1,0
Light Walls Ltd,INV-LW-1052,2022-01-21,2022,,,Cinema Lusso,Cinema Lusso,Receivable Invoice,Sales - Light Walls,Light Walls,1044.64,1,0
Light Walls Ltd,INV-LW-1052,2022-01-21,2022,,,Cinema Lusso,Cinema Lusso,Receivable Invoice,Sales - Protopixel,Protopixel,771.44,1,0
Light Walls Ltd,INV-LW-1052,2022-01-21,2022,,,Cinema Lusso,Cinema Lusso,Receivable Invoice,Sales - Light Walls,Light Walls,1080.0,1,0
Light Walls Ltd,ch_3KMZWvCRtEyavs3C1Yu58p4M,2022-01-27,2022,,,Cinema Lusso,Cinema Lusso,Receive Money,Other Revenue,Other Revenue,40.54,0,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,14700.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,18427.5,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,9900.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Protopixel,Protopixel,2424.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Protopixel,Protopixel,11400.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,270.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,90.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,1320.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,1312.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,187.5,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,480.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,406.04,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,250.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,450.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,900.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,550.0,1,0
Light Walls Ltd,QU-LW-1025,2022-07-18,2022,,,Cinema Partners,Cinema Partners,Receivable Invoice,Sales - Light Walls,Light Walls,500.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Protopixel,Protopixel,1160.71,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Protopixel,Protopixel,4290.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,100.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,7878.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,400.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,300.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,680.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,360.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,150.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,520.0,1,0
Light Walls Ltd,QU-LW-1017,2022-01-25,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,100.0,1,0
Light Walls Ltd,QU-LW-1017,2022-02-17,2022,,,Cinemas and Control,Cinemas and Control,Receivable Credit Note,Sales - Light Walls,Light Walls,-159.0,1,0
Light Walls Ltd,INV-LW-1058,2022-02-17,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,900.0,1,0
Light Walls Ltd,INV-LW-1058,2022-02-17,2022,,,Cinemas and Control,Cinemas and Control,Receivable Invoice,Sales - Light Walls,Light Walls,75.0,1,0
Light Walls Ltd,INV-LW-1144,2023-12-01,2023,,,Complete-ATS,Complete-ATS,Receivable Invoice,Sales,Sales,221.8,1,0
Light Walls Ltd,PO#103878,2021-10-18,2021,,,D&MS,D&MS,Receivable Invoice,Sales - Light Walls,Light Walls,8360.0,1,0
Light Walls Ltd,ch_1Iak5QCRtEyavs3CxyVQPzDg,2021-03-30,2021,,,DaiSpark Ltd,DaiSpark Ltd,Receive Money,Other Revenue,Other Revenue,23.62,0,0
Light Walls Ltd,Garage Test Kit,2021-03-30,2021,,,DaiSpark Ltd,DaiSpark Ltd,Receivable Invoice,Sales - Protopixel,Protopixel,1160.71,1,0
Light Walls Ltd,Garage Test Kit,2021-03-30,2021,,,DaiSpark Ltd,DaiSpark Ltd,Receivable Invoice,Sales - Protopixel,Protopixel,214.29,1,0
Light Walls Ltd,Garage Test Kit,2021-03-30,2021,,,DaiSpark Ltd,DaiSpark Ltd,Receivable Invoice,Sales,Sales,112.15,1,0
Light Walls Ltd,Garage Test Kit,2021-03-30,2021,,,DaiSpark Ltd,DaiSpark Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,200.0,1,0
Light Walls Ltd,INV-0457,2021-10-04,2021,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Light Walls,Light Walls,-3000.0,0,1
Light Walls Ltd,INV-LW-1065,2022-03-11,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,1035.83,1,1
Light Walls Ltd,Shipping Recharge,2022-04-29,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Other Revenue,Other Revenue,780.73,0,1
Light Walls Ltd,Shipping Recharge,2022-04-29,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Other Revenue,Other Revenue,444.83,0,1
Light Walls Ltd,INV-LW-1086,2022-10-10,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,768.4,1,1
Light Walls Ltd,INV-LW-1086,2022-10-10,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,961.66,1,1
Light Walls Ltd,INV-LW-1086,2022-10-10,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,1124.16,1,1
Light Walls Ltd,INV-LW-1086,2022-10-10,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,745.9,1,1
Light Walls Ltd,INV-LW-1086,2022-10-10,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,1941.27,1,1
Light Walls Ltd,INV-LW-1098,2022-11-18,2022,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,563.68,1,1
Light Walls Ltd,INV-LW-1107,2023-02-14,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,862.13,1,1
Light Walls Ltd,INV-LW-1107,2023-02-14,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,768.43,1,1
Light Walls Ltd,INV-LW-1107,2023-02-14,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,513.94,1,1
Light Walls Ltd,INV-LW-1117,2023-05-31,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,605.88,1,1
Light Walls Ltd,2147,2023-07-06,2023,,,Display Technologies Limited,Display Technologies Ltd,Payable Invoice,Sales - Light Walls,Light Walls,-1650.0,0,1
Light Walls Ltd,INV-LW-1128,2023-09-18,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,416.01,1,1
Light Walls Ltd,INV-LW-1128,2023-09-18,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,516.0,1,1
Light Walls Ltd,INV-LW-1128,2023-09-18,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,414.46,1,1
Light Walls Ltd,INV-LW-1128,2023-09-18,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,489.42,1,1
Light Walls Ltd,INV-LW-1141,2023-12-01,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,933.73,1,1
Light Walls Ltd,INV-LW-1141,2023-12-01,2023,,,Display Technologies Limited,Display Technologies Ltd,Receivable Invoice,Sales,Sales,329.74,1,1
Light Walls Ltd,INV-LW-1054,2021-01-12,2021,,,Dzyn Ltd,Dzyn Ltd,Receivable Invoice,Sales,Sales,928.32,1,1
Light Walls Ltd,INV-LW-1055,2021-02-09,2021,,,Dzyn Ltd,Dzyn Ltd,Receivable Invoice,Sales,Sales,928.32,1,1
Light Walls Ltd,INV-LW-1084,2021-09-01,2021,,,Dzyn Ltd,Dzyn Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,915.99,1,1
Light Walls Ltd,Test Charge,2021-01-11,2021,,,Hugo Fitzjohn,Hugo Fitzjohn,Receivable Invoice,Sales,Sales,0.83,1,0
Light Walls Ltd,ch_1I8TgpCRtEyavs3CsHr7spvp,2021-01-11,2021,,,Hugo Fitzjohn,Hugo Fitzjohn,Receive Money,Other Revenue,Other Revenue,0.01,0,0
Light Walls Ltd,Stoke Park,2022-06-14,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,1593.75,1,0
Light Walls Ltd,Stoke Park,2022-06-14,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,100.0,1,0
Light Walls Ltd,Stoke Park,2022-06-14,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Protopixel,Protopixel,202.0,1,0
Light Walls Ltd,Stoke Park,2022-06-14,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Protopixel,Protopixel,3800.0,1,0
Light Walls Ltd,Stoke Park,2022-06-14,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,1160.0,1,0
Light Walls Ltd,INV-LW-1091,2022-08-01,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,8333.33,1,0
Light Walls Ltd,INV-LW-1085,2022-10-10,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,249.28,1,0
Light Walls Ltd,INV-LW-1085,2022-10-10,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,76.65,1,0
Light Walls Ltd,INV-LW-1085,2022-10-10,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,1718.18,1,0
Light Walls Ltd,INV-LW-1085,2022-10-10,2022,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,63.85,1,0
Light Walls Ltd,INV-LW-1108,2023-02-14,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,66.73,1,0
Light Walls Ltd,INV-LW-1108,2023-02-14,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,647.06,1,0
Light Walls Ltd,INV-LW-1108,2023-02-14,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,321.2,1,0
Light Walls Ltd,INV-LW-1136,2023-04-02,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,4166.67,1,0
Light Walls Ltd,INV-LW-1137,2023-05-18,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,4166.67,1,0
Light Walls Ltd,INV-LW-1118,2023-05-31,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,58.54,1,0
Light Walls Ltd,INV-LW-1129,2023-09-18,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,12.91,1,0
Light Walls Ltd,INV-LW-1129,2023-09-18,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,77.44,1,0
Light Walls Ltd,INV-LW-1129,2023-09-18,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,39.73,1,0
Light Walls Ltd,INV-LW-1134,2023-10-24,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,5293.15,1,0
Light Walls Ltd,INV-LW-1138,2023-11-07,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Light Walls,Light Walls,833.33,1,0
Light Walls Ltd,INV-LW-1143,2023-12-01,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,251.98,1,0
Light Walls Ltd,INV-LW-1143,2023-12-01,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,83.84,1,0
Light Walls Ltd,INV-LW-1143,2023-12-01,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,342.06,1,0
Light Walls Ltd,INV-LW-1148,2023-12-20,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales,Sales,1666.67,1,0
Light Walls Ltd,INV-LW-1050,2022-01-20,2022,,,Jay Singh,Jay Singh,Receivable Invoice,Sales,Sales,825.0,1,0
Light Walls Ltd,ch_3KK0IDCRtEyavs3C17fs8Q2u,2022-01-20,2022,,,Jay Singh,Jay Singh,Receive Money,Other Revenue,Other Revenue,11.55,0,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,1113.75,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,1134.0,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Protopixel,Protopixel,2424.0,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,5700.0,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,90.0,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,187.5,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,840.0,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,120.0,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,294.0,1,0
Light Walls Ltd,QU-LW-1028,2022-07-18,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,337.5,1,0
Light Walls Ltd,INV-LW-1083,2022-09-05,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,833.33,1,0
Light Walls Ltd,INV-LW-1083,2022-09-05,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,41.67,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,93.75,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,70.0,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,93.75,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,70.0,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,93.75,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,70.0,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,253.13,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,200.0,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,100.0,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Protopixel,Protopixel,1900.0,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,281.25,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,2025.0,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,187.5,1,0
Light Walls Ltd,QU-LW-1032,2022-11-07,2022,,,Kingsted Audio Visual,Kingsted Audio Visual,Receivable Invoice,Sales - Light Walls,Light Walls,70.0,1,0
